YouTube ID,start seconds,label,train/test split,thumbnail,predicted_materials,predicted_sounds
Ta7drLVWUls,0,chainsawing trees,train,https://img.youtube.com/vi/Ta7drLVWUls/0.jpg,,
TaCkFOUVfhk,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/TaCkFOUVfhk/0.jpg,,
TaO1N-Mb6-I,10,church bell ringing,train,https://img.youtube.com/vi/TaO1N-Mb6-I/0.jpg,,
Ta__Ev0mkBk,30,chainsawing trees,train,https://img.youtube.com/vi/Ta__Ev0mkBk/0.jpg,,
Ta_tqpV7n2E,30,car engine knocking,train,https://img.youtube.com/vi/Ta_tqpV7n2E/0.jpg,,
TaffQfG0GM4,30,printer printing,train,https://img.youtube.com/vi/TaffQfG0GM4/0.jpg,,
TaoySiaI-zQ,8,car engine knocking,train,https://img.youtube.com/vi/TaoySiaI-zQ/0.jpg,,
TaoySiaI-zQ,20,car engine knocking,train,https://img.youtube.com/vi/TaoySiaI-zQ/0.jpg,,
Taw3uTEkfSo,530,pumping water,test,https://img.youtube.com/vi/Taw3uTEkfSo/0.jpg,,
Tay55hpDHLE,110,stream burbling,train,https://img.youtube.com/vi/Tay55hpDHLE/0.jpg,,
Tb2KyzcQoJE,0,door slamming,test,https://img.youtube.com/vi/Tb2KyzcQoJE/0.jpg,,
Tb5HlEzRuvs,84,people burping,train,https://img.youtube.com/vi/Tb5HlEzRuvs/0.jpg,,
TbNtEbJeGtg,170,basketball bounce,train,https://img.youtube.com/vi/TbNtEbJeGtg/0.jpg,,
TbmhIZEX6XA,110,chainsawing trees,train,https://img.youtube.com/vi/TbmhIZEX6XA/0.jpg,,
Tc1822d78oA,30,church bell ringing,train,https://img.youtube.com/vi/Tc1822d78oA/0.jpg,,
Tc7u9ZoK7Z0,0,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/Tc7u9ZoK7Z0/0.jpg,,
Tc9sb71px5I,30,firing cannon,test,https://img.youtube.com/vi/Tc9sb71px5I/0.jpg,,
TcFR6jFLkUM,90,"railroad car, train wagon",train,https://img.youtube.com/vi/TcFR6jFLkUM/0.jpg,,
TcJuNDznWC8,410,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/TcJuNDznWC8/0.jpg,,
TcLOEROhmQ8,100,lawn mowing,train,https://img.youtube.com/vi/TcLOEROhmQ8/0.jpg,,
TcRtH3xq-rc,15,firing cannon,train,https://img.youtube.com/vi/TcRtH3xq-rc/0.jpg,,
TcRtH3xq-rc,77,firing cannon,train,https://img.youtube.com/vi/TcRtH3xq-rc/0.jpg,,
TcX7SvUVZ_U,10,splashing water,train,https://img.youtube.com/vi/TcX7SvUVZ_U/0.jpg,,
Td-jySw2XSQ,231,church bell ringing,train,https://img.youtube.com/vi/Td-jySw2XSQ/0.jpg,,
Td-jySw2XSQ,302,church bell ringing,train,https://img.youtube.com/vi/Td-jySw2XSQ/0.jpg,,
Td-zOjsD4Z8,365,"subway, metro, underground",train,https://img.youtube.com/vi/Td-zOjsD4Z8/0.jpg,,
TdJSF6Efzr8,430,church bell ringing,train,https://img.youtube.com/vi/TdJSF6Efzr8/0.jpg,,
TdKy3wvP9ZY,280,fireworks banging,train,https://img.youtube.com/vi/TdKy3wvP9ZY/0.jpg,,
TdQa2MDREjY,47,people burping,train,https://img.youtube.com/vi/TdQa2MDREjY/0.jpg,,
TdVYtf5Gclw,110,using sewing machines,train,https://img.youtube.com/vi/TdVYtf5Gclw/0.jpg,,
TdcTfzoDuwg,160,machine gun shooting,train,https://img.youtube.com/vi/TdcTfzoDuwg/0.jpg,,
TdhQrnNH5VM,37,playing snare drum,train,https://img.youtube.com/vi/TdhQrnNH5VM/0.jpg,,
TdjJRIA0f7k,0,skateboarding,train,https://img.youtube.com/vi/TdjJRIA0f7k/0.jpg,,
TdjJRIA0f7k,125,skateboarding,train,https://img.youtube.com/vi/TdjJRIA0f7k/0.jpg,,
Tdk3-GnxPQc,70,playing snare drum,train,https://img.youtube.com/vi/Tdk3-GnxPQc/0.jpg,,
TdnGYaE4pO8,30,car passing by,train,https://img.youtube.com/vi/TdnGYaE4pO8/0.jpg,,
TdnirdWT0iM,150,fireworks banging,train,https://img.youtube.com/vi/TdnirdWT0iM/0.jpg,,
Te5OIk8so6U,490,skidding,train,https://img.youtube.com/vi/Te5OIk8so6U/0.jpg,,
TeQ3b3P8290,170,splashing water,test,https://img.youtube.com/vi/TeQ3b3P8290/0.jpg,,
TeU6wjJ9kvs,20,toilet flushing,train,https://img.youtube.com/vi/TeU6wjJ9kvs/0.jpg,,
TeX6ym-Ia4Q,100,"race car, auto racing",train,https://img.youtube.com/vi/TeX6ym-Ia4Q/0.jpg,,
TeZX4pAL4Qs,20,helicopter,train,https://img.youtube.com/vi/TeZX4pAL4Qs/0.jpg,,
TeZ_nP9OH0s,80,people farting,train,https://img.youtube.com/vi/TeZ_nP9OH0s/0.jpg,,
TeaN1W3SoFk,30,typing on typewriter,train,https://img.youtube.com/vi/TeaN1W3SoFk/0.jpg,,
TebbL93Gtrc,19,fire crackling,train,https://img.youtube.com/vi/TebbL93Gtrc/0.jpg,,
TebbL93Gtrc,201,fire crackling,train,https://img.youtube.com/vi/TebbL93Gtrc/0.jpg,,
TeweFm49s4M,90,opening or closing drawers,test,https://img.youtube.com/vi/TeweFm49s4M/0.jpg,,
Tf21cV6MPKc,42,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/Tf21cV6MPKc/0.jpg,,
Tf6YAzPbJdQ,130,lawn mowing,train,https://img.youtube.com/vi/Tf6YAzPbJdQ/0.jpg,,
TfUU3wDP61Q,30,"railroad car, train wagon",train,https://img.youtube.com/vi/TfUU3wDP61Q/0.jpg,,
Tf_mav3pAoc,30,eating with cutlery,test,https://img.youtube.com/vi/Tf_mav3pAoc/0.jpg,,
Tfig1FbhCMg,113,lighting firecrackers,train,https://img.youtube.com/vi/Tfig1FbhCMg/0.jpg,,
Tfig1FbhCMg,353,lighting firecrackers,train,https://img.youtube.com/vi/Tfig1FbhCMg/0.jpg,,
TfoJUAB2rcU,286,thunder,train,https://img.youtube.com/vi/TfoJUAB2rcU/0.jpg,,
TfoJUAB2rcU,569,thunder,train,https://img.youtube.com/vi/TfoJUAB2rcU/0.jpg,,
TfolI6LuUr0,0,people burping,train,https://img.youtube.com/vi/TfolI6LuUr0/0.jpg,,
Tg34MkR0DIA,40,skateboarding,train,https://img.youtube.com/vi/Tg34MkR0DIA/0.jpg,,
Tg7P-6BiJf8,28,people shuffling,train,https://img.youtube.com/vi/Tg7P-6BiJf8/0.jpg,,
Tg7P-6BiJf8,45,people shuffling,train,https://img.youtube.com/vi/Tg7P-6BiJf8/0.jpg,,
Tg8nBq3M0EQ,64,people burping,train,https://img.youtube.com/vi/Tg8nBq3M0EQ/0.jpg,,
TgAcM1sb42I,10,helicopter,train,https://img.youtube.com/vi/TgAcM1sb42I/0.jpg,,
TgLnS_Cketo,45,basketball bounce,train,https://img.youtube.com/vi/TgLnS_Cketo/0.jpg,,
TgLnS_Cketo,62,basketball bounce,train,https://img.youtube.com/vi/TgLnS_Cketo/0.jpg,,
TgPSiFEKB_I,130,driving buses,train,https://img.youtube.com/vi/TgPSiFEKB_I/0.jpg,,
TgXaz3WFxUE,10,fireworks banging,train,https://img.youtube.com/vi/TgXaz3WFxUE/0.jpg,,
TgiXue0fKhw,40,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/TgiXue0fKhw/0.jpg,,
TgurrIlRfJ8,26,church bell ringing,train,https://img.youtube.com/vi/TgurrIlRfJ8/0.jpg,,
TgurrIlRfJ8,41,church bell ringing,train,https://img.youtube.com/vi/TgurrIlRfJ8/0.jpg,,
Th3kVW2wWjQ,190,stream burbling,train,https://img.youtube.com/vi/Th3kVW2wWjQ/0.jpg,,
ThNmOIS4LAo,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/ThNmOIS4LAo/0.jpg,,
ThUAAmLjUKM,20,thunder,train,https://img.youtube.com/vi/ThUAAmLjUKM/0.jpg,,
ThZlQNQ4dlQ,30,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/ThZlQNQ4dlQ/0.jpg,,
Thgx77uFDN8,340,raining,train,https://img.youtube.com/vi/Thgx77uFDN8/0.jpg,,
ThkOqFO5QPc,93,people burping,train,https://img.youtube.com/vi/ThkOqFO5QPc/0.jpg,,
Ti0Ck0xTdw4,30,typing on computer keyboard,test,https://img.youtube.com/vi/Ti0Ck0xTdw4/0.jpg,,
Ti1aRVLnXnM,230,driving buses,train,https://img.youtube.com/vi/Ti1aRVLnXnM/0.jpg,,
Ti3iUIQBC-I,30,car passing by,train,https://img.youtube.com/vi/Ti3iUIQBC-I/0.jpg,,
TiFH56tH4lM,49,lighting firecrackers,train,https://img.youtube.com/vi/TiFH56tH4lM/0.jpg,,
TiJEhAs2Nck,30,people burping,train,https://img.youtube.com/vi/TiJEhAs2Nck/0.jpg,,
TiTr9ApmLWY,220,church bell ringing,train,https://img.youtube.com/vi/TiTr9ApmLWY/0.jpg,,
TiiUjUrBPNM,132,people farting,train,https://img.youtube.com/vi/TiiUjUrBPNM/0.jpg,,
TiiUjUrBPNM,180,people farting,train,https://img.youtube.com/vi/TiiUjUrBPNM/0.jpg,,
TivV9c-tVQc,0,splashing water,train,https://img.youtube.com/vi/TivV9c-tVQc/0.jpg,,
TivV9c-tVQc,143,splashing water,train,https://img.youtube.com/vi/TivV9c-tVQc/0.jpg,,
TjF7KY9R8Kc,20,thunder,test,https://img.youtube.com/vi/TjF7KY9R8Kc/0.jpg,,
TjF8oI3LN54,50,typing on computer keyboard,train,https://img.youtube.com/vi/TjF8oI3LN54/0.jpg,,
TjKoLe6ZHGk,10,fireworks banging,train,https://img.youtube.com/vi/TjKoLe6ZHGk/0.jpg,,
TjKpCmda7k8,0,machine gun shooting,train,https://img.youtube.com/vi/TjKpCmda7k8/0.jpg,,
TjgCtHX-gxc,120,chainsawing trees,train,https://img.youtube.com/vi/TjgCtHX-gxc/0.jpg,,
TjpuypWa4M0,23,people whistling,train,https://img.youtube.com/vi/TjpuypWa4M0/0.jpg,,
Tjw9-Ep6Q-o,70,thunder,train,https://img.youtube.com/vi/Tjw9-Ep6Q-o/0.jpg,,
Tk1OsLj4mHM,30,people whistling,train,https://img.youtube.com/vi/Tk1OsLj4mHM/0.jpg,,
Tk2dDhXIR1Y,60,"railroad car, train wagon",train,https://img.youtube.com/vi/Tk2dDhXIR1Y/0.jpg,,
Tk7DBdFXd1A,30,driving buses,train,https://img.youtube.com/vi/Tk7DBdFXd1A/0.jpg,,
TkZGsc-s2BE,0,using sewing machines,train,https://img.youtube.com/vi/TkZGsc-s2BE/0.jpg,,
TkdLSt0HzEQ,80,helicopter,train,https://img.youtube.com/vi/TkdLSt0HzEQ/0.jpg,,
TklzW9RmC3o,320,eating with cutlery,train,https://img.youtube.com/vi/TklzW9RmC3o/0.jpg,,
Tkn9-qpYlEI,10,using sewing machines,train,https://img.youtube.com/vi/Tkn9-qpYlEI/0.jpg,,
Tl-hvN3KMes,10,chainsawing trees,train,https://img.youtube.com/vi/Tl-hvN3KMes/0.jpg,,
Tl2zp9rALAU,70,people whistling,train,https://img.youtube.com/vi/Tl2zp9rALAU/0.jpg,,
TlGrxRQP3Qk,110,horse clip-clop,train,https://img.youtube.com/vi/TlGrxRQP3Qk/0.jpg,,
TlMF0TrpFLs,30,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/TlMF0TrpFLs/0.jpg,,
TlWPHQ_5v7Q,30,helicopter,train,https://img.youtube.com/vi/TlWPHQ_5v7Q/0.jpg,,
TlZNuFZ6TNU,0,skidding,train,https://img.youtube.com/vi/TlZNuFZ6TNU/0.jpg,,
TlhPzddOQKw,90,lawn mowing,train,https://img.youtube.com/vi/TlhPzddOQKw/0.jpg,,
TlmfO84vp2g,280,pumping water,train,https://img.youtube.com/vi/TlmfO84vp2g/0.jpg,,
Tln2UPy_An0,294,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/Tln2UPy_An0/0.jpg,,
Tln2UPy_An0,308,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/Tln2UPy_An0/0.jpg,,
TlnQnFFX_4g,30,chainsawing trees,train,https://img.youtube.com/vi/TlnQnFFX_4g/0.jpg,,
TlycTvXn8wo,30,raining,train,https://img.youtube.com/vi/TlycTvXn8wo/0.jpg,,
Tm1r-g3aUaY,10,lawn mowing,train,https://img.youtube.com/vi/Tm1r-g3aUaY/0.jpg,,
Tm5T1EPBwmU,1,basketball bounce,train,https://img.youtube.com/vi/Tm5T1EPBwmU/0.jpg,,
Tm5T1EPBwmU,17,basketball bounce,train,https://img.youtube.com/vi/Tm5T1EPBwmU/0.jpg,,
TmAgWTQzMNg,30,people running,train,https://img.youtube.com/vi/TmAgWTQzMNg/0.jpg,,
TmLJH7LVbx4,50,using sewing machines,train,https://img.youtube.com/vi/TmLJH7LVbx4/0.jpg,,
TmLrqd7tm8A,290,wind noise,test,https://img.youtube.com/vi/TmLrqd7tm8A/0.jpg,,
TmodS9QlJ0M,0,opening or closing drawers,train,https://img.youtube.com/vi/TmodS9QlJ0M/0.jpg,,
Tmxbmkj1gYU,330,"subway, metro, underground",train,https://img.youtube.com/vi/Tmxbmkj1gYU/0.jpg,,
TnH2pgtt7_I,17,people farting,train,https://img.youtube.com/vi/TnH2pgtt7_I/0.jpg,,
TnI6MuVFo54,13,fire crackling,train,https://img.youtube.com/vi/TnI6MuVFo54/0.jpg,,
TnI6MuVFo54,40,fire crackling,train,https://img.youtube.com/vi/TnI6MuVFo54/0.jpg,,
TnVUeaz0UfY,60,stream burbling,train,https://img.youtube.com/vi/TnVUeaz0UfY/0.jpg,,
Tn_4nK6tDSE,30,stream burbling,train,https://img.youtube.com/vi/Tn_4nK6tDSE/0.jpg,,
TndqpMjah8E,50,lawn mowing,train,https://img.youtube.com/vi/TndqpMjah8E/0.jpg,,
TnhrcaPtfTA,0,"railroad car, train wagon",train,https://img.youtube.com/vi/TnhrcaPtfTA/0.jpg,,
Tnzq2ajsLZo,290,stream burbling,train,https://img.youtube.com/vi/Tnzq2ajsLZo/0.jpg,,
To2-mGSYT4I,30,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/To2-mGSYT4I/0.jpg,,
ToeiwP_RqjM,340,driving buses,train,https://img.youtube.com/vi/ToeiwP_RqjM/0.jpg,,
TooG0heyJPw,30,horse clip-clop,train,https://img.youtube.com/vi/TooG0heyJPw/0.jpg,,
TowUIW3vTIU,30,driving motorcycle,train,https://img.youtube.com/vi/TowUIW3vTIU/0.jpg,,
ToxZz3hNqT0,200,helicopter,train,https://img.youtube.com/vi/ToxZz3hNqT0/0.jpg,,
Tp-XqTc4UkY,2,lighting firecrackers,train,https://img.youtube.com/vi/Tp-XqTc4UkY/0.jpg,,
Tp3kz3l6sR8,0,sailing,train,https://img.youtube.com/vi/Tp3kz3l6sR8/0.jpg,,
Tp4QHw3zt7I,30,people whistling,train,https://img.youtube.com/vi/Tp4QHw3zt7I/0.jpg,,
TpTfhzl-VbM,164,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/TpTfhzl-VbM/0.jpg,,
TpTr4qVgu88,30,church bell ringing,train,https://img.youtube.com/vi/TpTr4qVgu88/0.jpg,,
TpVnyGKGaGs,0,"railroad car, train wagon",train,https://img.youtube.com/vi/TpVnyGKGaGs/0.jpg,,
TpX4tu7GrUw,90,toilet flushing,test,https://img.youtube.com/vi/TpX4tu7GrUw/0.jpg,,
TpaPwxsm1RM,240,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/TpaPwxsm1RM/0.jpg,,
Tpb6AnEAJdc,30,playing snare drum,train,https://img.youtube.com/vi/Tpb6AnEAJdc/0.jpg,,
TpheUhp9w9Y,15,driving buses,train,https://img.youtube.com/vi/TpheUhp9w9Y/0.jpg,,
Tpk3eylrplw,3,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/Tpk3eylrplw/0.jpg,,
Tpox7rZrSEU,50,toilet flushing,train,https://img.youtube.com/vi/Tpox7rZrSEU/0.jpg,,
TppHJOZQjFo,30,printer printing,train,https://img.youtube.com/vi/TppHJOZQjFo/0.jpg,,
TpyDyZ7Phvc,30,chainsawing trees,train,https://img.youtube.com/vi/TpyDyZ7Phvc/0.jpg,,
Tq3N-6C5Nmo,70,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/Tq3N-6C5Nmo/0.jpg,,
Tq5DDMTJg2M,110,wind noise,train,https://img.youtube.com/vi/Tq5DDMTJg2M/0.jpg,,
Tq9gNS7CQNM,230,skidding,train,https://img.youtube.com/vi/Tq9gNS7CQNM/0.jpg,,
TqEkA6-REO8,50,printer printing,train,https://img.youtube.com/vi/TqEkA6-REO8/0.jpg,,
TqN_Wu1WjkU,66,chainsawing trees,train,https://img.youtube.com/vi/TqN_Wu1WjkU/0.jpg,,
TqN_Wu1WjkU,154,chainsawing trees,train,https://img.youtube.com/vi/TqN_Wu1WjkU/0.jpg,,
TqQNl_y0lGA,500,people clapping,train,https://img.youtube.com/vi/TqQNl_y0lGA/0.jpg,,
TqabHzgNQvc,20,fireworks banging,train,https://img.youtube.com/vi/TqabHzgNQvc/0.jpg,,
TqdH7a29Vn4,20,driving motorcycle,train,https://img.youtube.com/vi/TqdH7a29Vn4/0.jpg,,
Tqn_USk1ahc,25,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/Tqn_USk1ahc/0.jpg,,
TqqnCCkkldk,70,fireworks banging,train,https://img.youtube.com/vi/TqqnCCkkldk/0.jpg,,
TqrmERHDxjY,10,bird wings flapping,train,https://img.youtube.com/vi/TqrmERHDxjY/0.jpg,,
Tr0tZ1_Vn8A,70,helicopter,train,https://img.youtube.com/vi/Tr0tZ1_Vn8A/0.jpg,,
Tr2ZhycFjiY,340,people finger snapping,train,https://img.youtube.com/vi/Tr2ZhycFjiY/0.jpg,,
TrFUHsMj0Lc,31,people burping,train,https://img.youtube.com/vi/TrFUHsMj0Lc/0.jpg,,
TrNox-eboC4,330,people clapping,train,https://img.youtube.com/vi/TrNox-eboC4/0.jpg,,
TrTtGsFn7wI,10,skateboarding,train,https://img.youtube.com/vi/TrTtGsFn7wI/0.jpg,,
Trb7SaDPmac,130,toilet flushing,train,https://img.youtube.com/vi/Trb7SaDPmac/0.jpg,,
TrdsiHl7xWA,30,eating with cutlery,train,https://img.youtube.com/vi/TrdsiHl7xWA/0.jpg,,
Tre3_bIVRho,17,people shuffling,train,https://img.youtube.com/vi/Tre3_bIVRho/0.jpg,,
TrhwcbRlw9w,300,wind rustling leaves,train,https://img.youtube.com/vi/TrhwcbRlw9w/0.jpg,,
Tri0_JwFZRk,520,waterfall burbling,train,https://img.youtube.com/vi/Tri0_JwFZRk/0.jpg,,
TrmQeMsempE,120,driving motorcycle,train,https://img.youtube.com/vi/TrmQeMsempE/0.jpg,,
Ts2np-RppZk,58,toilet flushing,train,https://img.youtube.com/vi/Ts2np-RppZk/0.jpg,,
Ts3A7XZUPxk,480,using sewing machines,train,https://img.youtube.com/vi/Ts3A7XZUPxk/0.jpg,,
Ts975pM0Exk,287,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/Ts975pM0Exk/0.jpg,,
TsJ4TqdJ8Ps,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/TsJ4TqdJ8Ps/0.jpg,,
TsJkj3BotEo,580,thunder,test,https://img.youtube.com/vi/TsJkj3BotEo/0.jpg,,
TsMcqWDXMjw,230,people clapping,train,https://img.youtube.com/vi/TsMcqWDXMjw/0.jpg,,
TsTp99UxTHI,290,using sewing machines,train,https://img.youtube.com/vi/TsTp99UxTHI/0.jpg,,
TsUN5LCJSq4,380,skidding,train,https://img.youtube.com/vi/TsUN5LCJSq4/0.jpg,,
TsZ4WOu3Ed8,265,typing on typewriter,train,https://img.youtube.com/vi/TsZ4WOu3Ed8/0.jpg,,
TsZ7X7YnuWI,260,people clapping,train,https://img.youtube.com/vi/TsZ7X7YnuWI/0.jpg,,
TslB1VMKXmM,10,toilet flushing,test,https://img.youtube.com/vi/TslB1VMKXmM/0.jpg,,
TsqbxwQLeEE,30,people farting,test,https://img.youtube.com/vi/TsqbxwQLeEE/0.jpg,,
Tsql5Wv0TiE,93,firing cannon,train,https://img.youtube.com/vi/Tsql5Wv0TiE/0.jpg,,
Tszdt6LigP8,70,"subway, metro, underground",train,https://img.youtube.com/vi/Tszdt6LigP8/0.jpg,,
Tt0na9br1no,100,people farting,train,https://img.youtube.com/vi/Tt0na9br1no/0.jpg,,
TtCRJ7_4_l8,30,fireworks banging,train,https://img.youtube.com/vi/TtCRJ7_4_l8/0.jpg,,
TtG9yDE0wio,350,people clapping,train,https://img.youtube.com/vi/TtG9yDE0wio/0.jpg,,
TtO9wzZ3LFA,30,hair dryer drying,test,https://img.youtube.com/vi/TtO9wzZ3LFA/0.jpg,,
TtPESLVxH4U,2,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/TtPESLVxH4U/0.jpg,,
TtVDs6ga5h4,200,driving buses,train,https://img.youtube.com/vi/TtVDs6ga5h4/0.jpg,,
Ttqaq9OhRZ4,230,church bell ringing,train,https://img.youtube.com/vi/Ttqaq9OhRZ4/0.jpg,,
Tu1BmVrerAw,330,hair dryer drying,test,https://img.youtube.com/vi/Tu1BmVrerAw/0.jpg,,
TuAQ-H-bal0,310,machine gun shooting,train,https://img.youtube.com/vi/TuAQ-H-bal0/0.jpg,,
TuL2kbBmUGg,0,"race car, auto racing",train,https://img.youtube.com/vi/TuL2kbBmUGg/0.jpg,,
TuZXjcQJbGI,410,waterfall burbling,train,https://img.youtube.com/vi/TuZXjcQJbGI/0.jpg,,
TudHanl7AT8,10,people clapping,train,https://img.youtube.com/vi/TudHanl7AT8/0.jpg,,
Tul2ewKiwVs,30,eating with cutlery,train,https://img.youtube.com/vi/Tul2ewKiwVs/0.jpg,,
Tv0RFx28oEY,60,helicopter,train,https://img.youtube.com/vi/Tv0RFx28oEY/0.jpg,,
Tv5Zfqvj7N0,4,cap gun shooting,train,https://img.youtube.com/vi/Tv5Zfqvj7N0/0.jpg,,
TvAR51yJswY,30,people shuffling,train,https://img.youtube.com/vi/TvAR51yJswY/0.jpg,,
TvJnuNB46Fc,25,people burping,train,https://img.youtube.com/vi/TvJnuNB46Fc/0.jpg,,
TvJnuNB46Fc,72,people burping,train,https://img.youtube.com/vi/TvJnuNB46Fc/0.jpg,,
TvMEv-Sx88I,396,fire crackling,train,https://img.youtube.com/vi/TvMEv-Sx88I/0.jpg,,
TvMEv-Sx88I,506,fire crackling,train,https://img.youtube.com/vi/TvMEv-Sx88I/0.jpg,,
TvONNoTjtdo,190,"railroad car, train wagon",train,https://img.youtube.com/vi/TvONNoTjtdo/0.jpg,,
TvVR7kENYss,360,"railroad car, train wagon",train,https://img.youtube.com/vi/TvVR7kENYss/0.jpg,,
Tvrzh-axpYU,80,helicopter,train,https://img.youtube.com/vi/Tvrzh-axpYU/0.jpg,,
Tvyq_E5c8oM,30,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/Tvyq_E5c8oM/0.jpg,,
Tw-swnAIe4Y,85,splashing water,train,https://img.youtube.com/vi/Tw-swnAIe4Y/0.jpg,,
Tw-swnAIe4Y,143,splashing water,train,https://img.youtube.com/vi/Tw-swnAIe4Y/0.jpg,,
Tw1uw_z4Gus,100,"railroad car, train wagon",train,https://img.youtube.com/vi/Tw1uw_z4Gus/0.jpg,,
Tw3cMM1zELA,30,car engine knocking,train,https://img.youtube.com/vi/Tw3cMM1zELA/0.jpg,,
TwEnopx-mj0,80,waterfall burbling,train,https://img.youtube.com/vi/TwEnopx-mj0/0.jpg,,
TwFeDg-pEMc,40,people whistling,train,https://img.youtube.com/vi/TwFeDg-pEMc/0.jpg,,
Tx9NYEEQrIg,210,"railroad car, train wagon",train,https://img.youtube.com/vi/Tx9NYEEQrIg/0.jpg,,
TxCAYfGH0HE,20,skidding,train,https://img.youtube.com/vi/TxCAYfGH0HE/0.jpg,,
TxCJsj37nwQ,110,skidding,train,https://img.youtube.com/vi/TxCJsj37nwQ/0.jpg,,
TxEAwc91Qos,200,thunder,test,https://img.youtube.com/vi/TxEAwc91Qos/0.jpg,,
TxH9etv_Hk0,480,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/TxH9etv_Hk0/0.jpg,,
TxWg0LvsGjo,30,people burping,train,https://img.youtube.com/vi/TxWg0LvsGjo/0.jpg,,
TxYuis1qXsc,270,sailing,train,https://img.youtube.com/vi/TxYuis1qXsc/0.jpg,,
Txr3BW9aMnI,423,people burping,train,https://img.youtube.com/vi/Txr3BW9aMnI/0.jpg,,
Txu61YwnnJg,220,stream burbling,test,https://img.youtube.com/vi/Txu61YwnnJg/0.jpg,,
TxuwrWYaUD0,0,fireworks banging,test,https://img.youtube.com/vi/TxuwrWYaUD0/0.jpg,,
Ty4DeYIluhE,30,car engine knocking,train,https://img.youtube.com/vi/Ty4DeYIluhE/0.jpg,,
Ty7gKHwVRTM,60,people clapping,train,https://img.youtube.com/vi/Ty7gKHwVRTM/0.jpg,,
TyEoxUg5f1k,209,"railroad car, train wagon",train,https://img.youtube.com/vi/TyEoxUg5f1k/0.jpg,,
TyHfRDz-CG8,10,fireworks banging,train,https://img.youtube.com/vi/TyHfRDz-CG8/0.jpg,,
TyUBWUc-WsQ,550,people clapping,train,https://img.youtube.com/vi/TyUBWUc-WsQ/0.jpg,,
TyZpClELU8c,836,typing on typewriter,train,https://img.youtube.com/vi/TyZpClELU8c/0.jpg,,
TyZpClELU8c,895,typing on typewriter,train,https://img.youtube.com/vi/TyZpClELU8c/0.jpg,,
TybYnyyoLYQ,30,driving buses,train,https://img.youtube.com/vi/TybYnyyoLYQ/0.jpg,,
TyvWRQdcUuo,197,people shuffling,train,https://img.youtube.com/vi/TyvWRQdcUuo/0.jpg,,
Tz7sxp1Y4wo,240,sailing,train,https://img.youtube.com/vi/Tz7sxp1Y4wo/0.jpg,,
TzA6R-AR9ZM,31,wind rustling leaves,train,https://img.youtube.com/vi/TzA6R-AR9ZM/0.jpg,,
TzAQIg7cATk,10,people whistling,train,https://img.youtube.com/vi/TzAQIg7cATk/0.jpg,,
TzI1EG9WcB4,20,fireworks banging,train,https://img.youtube.com/vi/TzI1EG9WcB4/0.jpg,,
TzNxtUvFrmA,30,stream burbling,train,https://img.youtube.com/vi/TzNxtUvFrmA/0.jpg,,
TzRzbT7iomM,0,fireworks banging,train,https://img.youtube.com/vi/TzRzbT7iomM/0.jpg,,
TzcGvfFdEkA,80,helicopter,train,https://img.youtube.com/vi/TzcGvfFdEkA/0.jpg,,
Tzdtjub_HUM,60,opening or closing drawers,test,https://img.youtube.com/vi/Tzdtjub_HUM/0.jpg,,
TzgJ2Ul9-eo,30,car engine knocking,train,https://img.youtube.com/vi/TzgJ2Ul9-eo/0.jpg,,
TzhP82rlvAw,0,people clapping,train,https://img.youtube.com/vi/TzhP82rlvAw/0.jpg,,
TzrKLDWIDFE,40,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/TzrKLDWIDFE/0.jpg,,
U-1lTmgiV3o,40,playing snare drum,train,https://img.youtube.com/vi/U-1lTmgiV3o/0.jpg,,
U-BzaGS4xYo,50,skateboarding,train,https://img.youtube.com/vi/U-BzaGS4xYo/0.jpg,,
U-InaxoAINI,6,cap gun shooting,train,https://img.youtube.com/vi/U-InaxoAINI/0.jpg,,
U-InaxoAINI,67,cap gun shooting,train,https://img.youtube.com/vi/U-InaxoAINI/0.jpg,,
U-MMyuUztvU,200,"race car, auto racing",train,https://img.youtube.com/vi/U-MMyuUztvU/0.jpg,,
